algorithm,benchmark,seed,evaluations,best_value
evolution_strategy,rosenbrock,0,15100,8.1407862727804
evolution_strategy,rosenbrock,0,15200,8.124103367946303
evolution_strategy,rosenbrock,0,15300,8.10221633479318
evolution_strategy,rosenbrock,0,15400,8.081362311818367
evolution_strategy,rosenbrock,0,15500,8.077335832860648
evolution_strategy,rosenbrock,0,15600,8.068068702267638
evolution_strategy,rosenbrock,0,15700,8.05687346455404
evolution_strategy,rosenbrock,0,15800,8.04092203534417
evolution_strategy,rosenbrock,0,15900,8.03719395136816
evolution_strategy,rosenbrock,0,16000,8.026488900777569
evolution_strategy,rosenbrock,0,16100,8.017715004502694
evolution_strategy,rosenbrock,0,16200,8.01285349145528
evolution_strategy,rosenbrock,0,16300,7.9927929894690095
evolution_strategy,rosenbrock,0,16400,7.989119887409314
evolution_strategy,rosenbrock,0,16500,7.974527330678235
evolution_strategy,rosenbrock,0,16600,7.974527330678235
evolution_strategy,rosenbrock,0,16700,7.970819725611278
evolution_strategy,rosenbrock,0,16800,7.963773438154796
evolution_strategy,rosenbrock,0,16900,7.950966224446995
evolution_strategy,rosenbrock,0,17000,7.932762934107428
evolution_strategy,rosenbrock,0,17100,7.926016283074416
evolution_strategy,rosenbrock,0,17200,7.922311613803423
evolution_strategy,rosenbrock,0,17300,7.905106658883712
evolution_strategy,rosenbrock,0,17400,7.902789278964068
evolution_strategy,rosenbrock,0,17500,7.884166710145443
evolution_strategy,rosenbrock,0,17600,7.869356086429606
evolution_strategy,rosenbrock,0,17700,7.865078744918113
evolution_strategy,rosenbrock,0,17800,7.856551458096421
evolution_strategy,rosenbrock,0,17900,7.811491183621085
evolution_strategy,rosenbrock,0,18000,7.8045347539716445
evolution_strategy,rosenbrock,0,18100,7.787347426019759
evolution_strategy,rosenbrock,0,18200,7.785672729330553
evolution_strategy,rosenbrock,0,18300,7.784174205672863
evolution_strategy,rosenbrock,0,18400,7.768273509223348
evolution_strategy,rosenbrock,0,18500,7.747338015478983
evolution_strategy,rosenbrock,0,18600,7.74091393082462
evolution_strategy,rosenbrock,0,18700,7.729207536173157
evolution_strategy,rosenbrock,0,18800,7.723161151267796
evolution_strategy,rosenbrock,0,18900,7.713802773844021
evolution_strategy,rosenbrock,0,19000,7.680370104444023
evolution_strategy,rosenbrock,0,19100,7.661650772573244
evolution_strategy,rosenbrock,0,19200,7.646399234533028
evolution_strategy,rosenbrock,0,19300,7.644898144376024
evolution_strategy,rosenbrock,0,19400,7.632245124219716
evolution_strategy,rosenbrock,0,19500,7.626093970605823
evolution_strategy,rosenbrock,0,19600,7.600513850734573
evolution_strategy,rosenbrock,0,19700,7.600513850734573
evolution_strategy,rosenbrock,0,19800,7.593474530579049
evolution_strategy,rosenbrock,0,19900,7.572009397539091
evolution_strategy,rosenbrock,0,20000,7.551390999642134
