algorithm,benchmark,seed,evaluations,best_value
simulated_annealing,rosenbrock,0,17100,42.37230743564815
simulated_annealing,rosenbrock,0,17200,42.37230743564815
simulated_annealing,rosenbrock,0,17300,42.37230743564815
simulated_annealing,rosenbrock,0,17400,42.37230743564815
simulated_annealing,rosenbrock,0,17500,42.37230743564815
simulated_annealing,rosenbrock,0,17600,42.37230743564815
simulated_annealing,rosenbrock,0,17700,42.37230743564815
simulated_annealing,rosenbrock,0,17800,42.37230743564815
simulated_annealing,rosenbrock,0,17900,42.37230743564815
simulated_annealing,rosenbrock,0,18000,42.37230743564815
simulated_annealing,rosenbrock,0,18100,42.37230743564815
simulated_annealing,rosenbrock,0,18200,42.37230743564815
simulated_annealing,rosenbrock,0,18300,42.37230743564815
simulated_annealing,rosenbrock,0,18400,42.37230743564815
simulated_annealing,rosenbrock,0,18500,42.37230743564815
simulated_annealing,rosenbrock,0,18600,42.37230743564815
simulated_annealing,rosenbrock,0,18700,42.37230743564815
simulated_annealing,rosenbrock,0,18800,42.37230743564815
simulated_annealing,rosenbrock,0,18900,42.37230743564815
simulated_annealing,rosenbrock,0,19000,42.37230743564815
simulated_annealing,rosenbrock,0,19100,42.37230743564815
simulated_annealing,rosenbrock,0,19200,42.37230743564815
simulated_annealing,rosenbrock,0,19300,42.37230743564815
simulated_annealing,rosenbrock,0,19400,42.37230743564815
simulated_annealing,rosenbrock,0,19500,42.37230743564815
simulated_annealing,rosenbrock,0,19600,42.37230743564815
simulated_annealing,rosenbrock,0,19700,42.37230743564815
simulated_annealing,rosenbrock,0,19800,42.37230743564815
simulated_annealing,rosenbrock,0,19900,42.37230743564815
simulated_annealing,rosenbrock,0,20000,42.37230743564815
